Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Transaction_Amount,Balance_After_Transaction,Interest_Accrued,Fee_Charged,Region,Customer_Satisfaction
INV12176,2022-04-01 16:00:00,CUST1009,Savings,Deposit,8740.76,44462.04,286.12,85.37,West,1
INV12966,2022-05-04 14:00:00,CUST1090,Credit,Interest,3742.34,44091.88,407.15,107.85,East,3
INV12439,2022-04-12 15:00:00,CUST1079,,Interest,15526.8,21601.75,285.97,94.0,East,2
INV11633,2022-03-10 01:00:00,CUST1095,,Deposit,4911.91,59704.48,71.68,73.71,,5
INV12759,2022-04-25 23:00:00,CUST1010,,Interest,29697.75,54650.0,340.03,50.68,South,1
INV11555,2022-03-06 19:00:00,CUST1094,,Withdrawal,40776.23,75934.73,84.1,70.95,,3
INV12614,2022-04-19 22:00:00,CUST1044,Investment,Withdrawal,17039.93,5000.93,149.41,227.26,,
INV11041,2022-02-13 09:00:00,CUST1074,Savings,,48069.51,28402.8,56.45,171.98,,4
INV10396,2022-01-17 12:00:00,CUST1031,,,5263.83,28557.13,353.98,15.94,,
INV12678,2022-04-22 14:00:00,CUST1062,Investment,,31692.05,12923.23,195.67,140.57,West,
INV10159,2022-01-07 15:00:00,CUST1095,Checking,Interest,14252.81,26236.32,159.09,88.76,East,4
INV12670,2022-04-22 06:00:00,CUST1091,Credit,Fee,43956.72,1675.86,57.66,234.02,South,4
INV11028,2022-02-12 20:00:00,CUST1023,Investment,Fee,49486.93,8005.02,12.02,292.83,West,4
INV12065,2022-03-28 01:00:00,CUST1086,,Withdrawal,40600.95,30594.84,346.73,113.14,West,
INV12933,2022-05-03 05:00:00,CUST1043,Checking,,15904.81,85545.31,483.94,63.57,South,4
INV11142,2022-02-17 14:00:00,CUST1013,Checking,Interest,33075.78,51128.12,472.47,57.76,South,5
INV12462,2022-04-13 14:00:00,CUST1098,,Fee,46733.25,51388.06,58.64,210.63,South,4
INV12985,2022-05-05 09:00:00,CUST1015,Checking,Deposit,9992.27,10960.03,437.19,75.69,West,3
INV12106,2022-03-29 18:00:00,CUST1057,Investment,,15081.41,58704.67,284.59,11.39,East,4
INV10401,2022-01-17 17:00:00,CUST1026,Checking,,16351.39,74726.15,128.99,175.64,North,
INV10671,2022-01-28 23:00:00,CUST1028,Checking,Deposit,44744.51,14357.91,328.07,67.62,South,
INV12368,2022-04-09 16:00:00,CUST1022,Savings,Withdrawal,22061.4,20231.26,68.82,75.53,,4
INV12358,2022-04-09 06:00:00,CUST1043,Savings,Withdrawal,33009.34,47723.52,362.0,203.3,,4
INV10239,2022-01-10 23:00:00,CUST1067,Savings,Deposit,44378.22,44340.73,128.37,210.12,,3
INV12575,2022-04-18 07:00:00,CUST1081,,,48452.19,40479.07,285.05,192.79,,3
INV11047,2022-02-13 15:00:00,CUST1061,Savings,,46812.66,74001.02,170.41,44.06,East,4
INV10398,2022-01-17 14:00:00,CUST1085,Investment,Interest,7931.04,62539.44,10.45,160.62,South,5
INV10672,2022-01-29 00:00:00,CUST1036,Checking,Interest,1220.06,31023.24,393.4,89.55,West,3
INV11565,2022-03-07 05:00:00,CUST1011,Credit,Deposit,11295.9,14821.7,112.67,147.31,North,2
INV12955,2022-05-04 03:00:00,CUST1002,Investment,,25759.07,60334.47,280.88,154.26,North,3
INV10689,2022-01-29 17:00:00,CUST1038,Checking,,29258.04,39600.96,169.1,160.09,,1
INV10292,2022-01-13 04:00:00,CUST1011,,Withdrawal,5072.79,36914.91,224.62,103.63,North,3
INV11528,2022-03-05 16:00:00,CUST1042,Savings,Interest,22668.55,66869.69,494.04,247.04,,1
INV10162,2022-01-07 18:00:00,CUST1003,Savings,Deposit,24286.68,77878.53,173.2,193.53,North,
INV10312,2022-01-14 00:00:00,CUST1098,Savings,,30848.07,57980.03,112.64,165.95,,3
INV12388,2022-04-10 12:00:00,CUST1027,Savings,Withdrawal,9426.53,43181.45,222.09,106.69,,1
INV10118,2022-01-05 22:00:00,CUST1007,Investment,Fee,46758.58,91650.58,37.03,124.06,East,4
INV12958,2022-05-04 06:00:00,CUST1098,Credit,Withdrawal,21218.04,86344.02,262.54,269.58,,4
INV11617,2022-03-09 09:00:00,CUST1024,Credit,,6344.37,92376.57,150.19,102.62,East,5
INV11290,2022-02-23 18:00:00,CUST1053,Investment,Fee,3131.75,14144.42,339.23,257.42,East,
INV12650,2022-04-21 10:00:00,CUST1051,Credit,Fee,40135.93,14896.28,132.35,93.9,East,
INV10934,2022-02-08 22:00:00,CUST1045,,Fee,38952.48,39305.24,74.39,73.05,East,2
INV10960,2022-02-10 00:00:00,CUST1085,Credit,,46714.15,43768.71,371.44,291.33,,5
INV11203,2022-02-20 03:00:00,CUST1075,Savings,Deposit,32182.38,64337.0,418.56,204.41,East,5
INV12917,2022-05-02 13:00:00,CUST1021,Credit,Deposit,14750.33,27920.4,274.9,188.22,South,4
INV11306,2022-02-24 10:00:00,CUST1070,Investment,Deposit,16829.69,66618.35,31.21,165.35,,
INV10994,2022-02-11 10:00:00,CUST1067,Investment,Interest,4608.31,65971.58,435.42,164.64,South,2
INV11404,2022-02-28 12:00:00,CUST1035,Savings,Deposit,39696.73,11571.42,448.29,181.99,North,
INV10719,2022-01-30 23:00:00,CUST1031,Savings,,42149.07,66030.63,353.73,6.64,West,3
INV10294,2022-01-13 06:00:00,CUST1036,Checking,,12443.78,76320.64,94.32,295.15,North,5
INV11508,2022-03-04 20:00:00,CUST1068,Checking,Interest,17099.86,69685.05,323.66,46.72,,4
INV11705,2022-03-13 01:00:00,CUST1046,,Deposit,23663.9,76277.26,250.43,239.87,East,3
INV10475,2022-01-20 19:00:00,CUST1091,Checking,Deposit,5661.52,2262.63,477.64,206.85,West,3
INV11652,2022-03-10 20:00:00,CUST1002,Credit,Withdrawal,43149.92,25462.7,45.92,264.82,South,5
INV10087,2022-01-04 15:00:00,CUST1094,Savings,Interest,18267.74,46692.72,467.94,284.17,East,1
INV11936,2022-03-22 16:00:00,CUST1059,Credit,Interest,48036.8,50143.78,94.82,47.28,East,2
INV12655,2022-04-21 15:00:00,CUST1024,Checking,Interest,31638.48,84962.85,77.11,293.4,North,5
INV10928,2022-02-08 16:00:00,CUST1020,Savings,Deposit,10652.58,52901.13,146.02,218.03,South,5
INV11540,2022-03-06 04:00:00,CUST1043,Credit,,5177.87,57066.77,53.01,211.94,East,1
INV10117,2022-01-05 21:00:00,CUST1080,,Deposit,16166.48,60402.85,390.4,127.64,,4
INV10443,2022-01-19 11:00:00,CUST1021,Checking,Deposit,14393.04,13199.01,402.61,18.89,,4
INV10445,2022-01-19 13:00:00,CUST1057,Savings,Fee,3514.37,81065.91,123.87,262.37,,5
INV12803,2022-04-27 19:00:00,CUST1086,Credit,,10880.21,63367.0,127.82,19.15,East,4
INV12799,2022-04-27 15:00:00,CUST1048,Credit,,10944.83,98884.88,202.1,273.46,,5
INV10506,2022-01-22 02:00:00,CUST1028,Savings,Deposit,21939.85,23904.95,491.21,56.48,,3
INV10716,2022-01-30 20:00:00,CUST1057,Credit,Withdrawal,9178.43,99936.56,148.46,195.99,East,1
INV12766,2022-04-26 06:00:00,CUST1033,Savings,Interest,8018.22,38419.77,5.61,293.35,,2
INV12148,2022-03-31 12:00:00,CUST1001,Savings,,41210.76,58502.38,128.99,72.78,East,5
INV12573,2022-04-18 05:00:00,CUST1069,,Interest,31328.02,38029.99,29.82,291.33,North,4
INV11436,2022-03-01 20:00:00,CUST1080,Savings,,9845.97,73978.49,322.91,261.2,West,
INV11720,2022-03-13 16:00:00,CUST1098,Savings,Deposit,9599.89,88701.98,469.45,24.82,,4
INV11928,2022-03-22 08:00:00,CUST1024,Credit,Deposit,27678.98,88670.0,307.75,15.94,North,
INV10457,2022-01-20 01:00:00,CUST1059,Savings,Deposit,40388.89,47614.5,314.53,55.18,North,1
INV11170,2022-02-18 18:00:00,CUST1032,,Fee,36596.34,75616.2,232.82,48.92,East,4
INV10260,2022-01-11 20:00:00,CUST1058,,Fee,8381.85,47062.59,80.43,297.59,,
INV10135,2022-01-06 15:00:00,CUST1036,Credit,,21601.61,90407.6,338.58,164.64,North,4
INV12595,2022-04-19 03:00:00,CUST1051,Checking,Deposit,17386.51,82033.35,307.0,124.67,South,
INV11638,2022-03-10 06:00:00,CUST1061,Checking,Deposit,38130.93,65398.19,195.17,43.39,North,5
INV10472,2022-01-20 16:00:00,CUST1016,Investment,Fee,7255.18,1440.95,413.46,299.65,,1
INV10207,2022-01-09 15:00:00,CUST1078,Investment,,42527.08,52235.32,97.17,279.46,,
INV12042,2022-03-27 02:00:00,CUST1007,Investment,Interest,36983.0,8554.26,296.76,242.4,West,
INV10801,2022-02-03 09:00:00,CUST1048,Investment,Withdrawal,27467.93,55824.49,448.1,124.06,West,4
INV11219,2022-02-20 19:00:00,CUST1071,Checking,Deposit,22260.88,96928.62,171.71,111.73,North,4
INV12755,2022-04-25 19:00:00,CUST1035,Credit,,36257.41,21294.91,480.55,57.76,North,
INV12142,2022-03-31 06:00:00,CUST1093,,Fee,30401.81,79311.96,492.07,14.03,South,2
INV11153,2022-02-18 01:00:00,CUST1096,Credit,Fee,14894.73,84615.74,440.15,31.47,,4
INV11356,2022-02-26 12:00:00,CUST1033,Credit,Fee,35774.66,96602.77,274.76,217.46,South,2
INV12416,2022-04-11 16:00:00,CUST1035,Investment,Withdrawal,34483.5,31844.27,241.44,212.78,,5
INV11138,2022-02-17 10:00:00,CUST1017,,Fee,25619.9,44984.65,61.11,40.77,West,3
INV10494,2022-01-21 14:00:00,CUST1063,Credit,Deposit,47178.22,50572.13,173.2,186.34,North,2
INV12761,2022-04-26 01:00:00,CUST1020,Investment,Withdrawal,19823.85,43138.66,346.76,275.61,East,
INV10651,2022-01-28 03:00:00,CUST1034,Savings,Withdrawal,42783.63,34682.89,384.43,258.57,West,2
INV12281,2022-04-06 01:00:00,CUST1047,Credit,Withdrawal,39540.75,98634.97,233.65,74.3,,2
INV12800,2022-04-27 16:00:00,CUST1078,Credit,Withdrawal,12155.99,78317.48,460.95,98.98,,3
INV12414,2022-04-11 14:00:00,CUST1041,Credit,Withdrawal,12507.44,79584.57,431.28,108.34,South,1
INV11527,2022-03-05 15:00:00,CUST1060,Credit,,36523.38,34401.0,306.64,218.03,South,4
INV12290,2022-04-06 10:00:00,CUST1072,Investment,Interest,26611.32,12822.14,151.36,72.1,,1
INV10326,2022-01-14 14:00:00,CUST1032,Savings,Deposit,25293.58,1256.06,79.63,17.52,,1
INV10576,2022-01-25 00:00:00,CUST1073,Savings,Withdrawal,27374.85,88323.63,281.67,78.19,North,4
INV10782,2022-02-02 14:00:00,CUST1024,Investment,Deposit,43355.33,46310.07,229.9,131.3,West,3
INV12705,2022-04-23 17:00:00,CUST1072,Savings,Deposit,10660.74,70126.87,319.23,178.04,East,4
INV12786,2022-04-27 02:00:00,CUST1028,,Deposit,47527.22,30675.24,142.96,26.47,South,
INV12870,2022-04-30 14:00:00,CUST1052,Credit,Deposit,3434.45,63491.56,95.38,204.69,East,5
INV11075,2022-02-14 19:00:00,CUST1076,Credit,Deposit,13187.64,43381.75,243.93,6.2,West,4
INV11604,2022-03-08 20:00:00,CUST1097,Savings,Fee,5278.79,77238.02,255.26,264.02,West,
INV10004,2022-01-01 04:00:00,CUST1060,Savings,,29569.14,79321.73,244.72,298.37,West,3
INV12302,2022-04-06 22:00:00,CUST1003,,Deposit,29935.87,91004.51,120.56,38.99,North,4
INV10878,2022-02-06 14:00:00,CUST1078,Savings,Withdrawal,49879.15,49606.01,187.09,225.33,South,4
INV12103,2022-03-29 15:00:00,CUST1093,Investment,,22985.38,57088.75,248.82,150.91,,4
INV11668,2022-03-11 12:00:00,CUST1087,Credit,,41485.14,72497.96,168.71,204.65,North,3
INV11719,2022-03-13 15:00:00,CUST1031,Credit,Withdrawal,21002.73,63520.13,243.51,35.46,West,5
INV11575,2022-03-07 15:00:00,CUST1016,,Withdrawal,21853.37,90475.14,232.14,190.8,West,5
INV11800,2022-03-17 00:00:00,CUST1044,Credit,Deposit,20704.25,37877.35,255.26,59.89,West,4
INV11076,2022-02-14 20:00:00,CUST1002,Savings,Deposit,47732.46,37747.91,250.79,19.33,East,
INV11857,2022-03-19 09:00:00,CUST1009,Investment,Deposit,9940.55,36696.22,453.98,77.81,North,4
INV12289,2022-04-06 09:00:00,CUST1062,Investment,Withdrawal,27963.7,10740.51,477.12,277.96,West,
INV10358,2022-01-15 22:00:00,CUST1060,Credit,Deposit,11080.33,33766.58,275.95,259.61,South,1
INV12096,2022-03-29 08:00:00,CUST1053,,Deposit,4363.23,75668.9,208.33,198.4,South,1
INV10793,2022-02-03 01:00:00,CUST1010,Credit,Deposit,28078.28,6813.04,164.64,298.85,North,1
INV10911,2022-02-07 23:00:00,CUST1066,Savings,Fee,7286.92,71463.39,74.61,253.37,,2
INV11664,2022-03-11 08:00:00,CUST1078,Investment,Withdrawal,17040.86,38407.94,12.92,190.8,West,2
INV12710,2022-04-23 22:00:00,CUST1015,Investment,Deposit,49929.92,44288.21,262.54,196.46,East,1
INV12846,2022-04-29 14:00:00,CUST1091,Checking,Fee,29113.21,41174.98,319.32,205.7,,4
INV10073,2022-01-04 01:00:00,CUST1005,,,28218.53,213.03,168.02,271.22,West,4
INV11737,2022-03-14 09:00:00,CUST1041,Investment,Fee,36536.9,52286.09,258.26,104.04,East,
INV11000,2022-02-11 16:00:00,CUST1033,Checking,Withdrawal,7237.54,35378.47,300.62,138.97,West,2
INV12505,2022-04-15 09:00:00,CUST1002,Credit,Withdrawal,26640.25,16980.32,142.95,192.82,South,5
INV11752,2022-03-15 00:00:00,CUST1089,Checking,Fee,30571.74,64538.63,339.87,7.33,South,1
INV11080,2022-02-15 00:00:00,CUST1009,,Interest,7353.24,67178.66,487.14,110.71,East,2
INV12821,2022-04-28 13:00:00,CUST1023,Credit,,33538.45,53754.25,462.69,253.86,,4
INV12233,2022-04-04 01:00:00,CUST1038,Investment,Interest,27848.46,13700.03,275.79,69.1,North,4
INV10772,2022-02-02 04:00:00,CUST1076,Savings,Withdrawal,47891.93,81473.92,207.9,192.82,East,4
INV12442,2022-04-12 18:00:00,CUST1090,Credit,Withdrawal,15919.57,78287.24,92.98,25.95,,4
INV12944,2022-05-03 16:00:00,CUST1022,Investment,Fee,13529.6,40194.67,178.05,124.06,West,2
INV10912,2022-02-08 00:00:00,CUST1095,Savings,Deposit,20311.44,5652.31,347.03,156.63,East,3
INV11347,2022-02-26 03:00:00,CUST1000,Credit,,19842.41,72094.72,419.07,99.29,West,5
INV11505,2022-03-04 17:00:00,CUST1054,,Interest,40217.19,42773.05,253.34,216.5,,5
INV12010,2022-03-25 18:00:00,CUST1073,Savings,Interest,31173.29,19418.93,75.52,130.78,North,5
INV10714,2022-01-30 18:00:00,CUST1037,Investment,,35152.56,29732.42,234.55,241.41,East,
INV10674,2022-01-29 02:00:00,CUST1082,Credit,Deposit,36092.8,24674.66,345.77,101.26,East,3
INV12813,2022-04-28 05:00:00,CUST1076,Investment,Deposit,17880.58,23651.74,402.99,195.63,South,1
INV10124,2022-01-06 04:00:00,CUST1027,Investment,,29284.35,99645.41,100.54,70.31,East,1
INV10277,2022-01-12 13:00:00,CUST1056,Credit,,34696.89,48558.69,11.45,148.03,West,3
INV11305,2022-02-24 09:00:00,CUST1048,Investment,Deposit,12500.19,5146.97,122.22,122.02,East,4
INV11839,2022-03-18 15:00:00,CUST1027,Credit,Fee,49641.61,52506.1,205.35,173.81,South,5
INV10959,2022-02-09 23:00:00,CUST1055,Credit,Withdrawal,25635.13,74881.62,73.78,64.62,South,1
INV11182,2022-02-19 06:00:00,CUST1085,Checking,Withdrawal,19961.48,13285.1,7.8,103.77,,
INV11040,2022-02-13 08:00:00,CUST1091,Investment,,33487.5,3157.49,394.99,297.1,North,
INV12279,2022-04-05 23:00:00,CUST1013,Credit,Withdrawal,4838.47,3210.46,100.37,160.66,West,5
INV11912,2022-03-21 16:00:00,CUST1079,Credit,Withdrawal,12987.94,46460.62,410.11,65.14,East,5
INV11942,2022-03-22 22:00:00,CUST1007,Investment,Deposit,19746.09,45646.85,363.72,31.76,West,
INV12892,2022-05-01 12:00:00,CUST1084,Credit,Deposit,12199.7,93586.52,394.7,19.03,,1
INV12153,2022-03-31 17:00:00,CUST1061,Credit,Withdrawal,34595.43,70178.91,345.79,187.81,North,5
INV11684,2022-03-12 04:00:00,CUST1097,,Deposit,18355.99,88324.99,397.58,149.32,North,2
INV12084,2022-03-28 20:00:00,CUST1082,Savings,Interest,38218.56,78041.17,472.44,230.43,West,
INV11723,2022-03-13 19:00:00,CUST1072,Credit,Interest,33466.16,90082.51,115.38,285.96,North,4
INV10437,2022-01-19 05:00:00,CUST1085,Investment,Deposit,14033.59,49510.32,52.0,279.46,East,2
INV10698,2022-01-30 02:00:00,CUST1091,Savings,Withdrawal,15248.86,29596.54,211.01,52.93,South,2
INV10910,2022-02-07 22:00:00,CUST1024,Investment,Withdrawal,18650.1,30406.66,367.19,185.75,East,3
INV10700,2022-01-30 04:00:00,CUST1019,Credit,Fee,43199.1,55428.65,22.2,127.63,East,2
INV12909,2022-05-02 05:00:00,CUST1045,Credit,Fee,28136.42,9748.0,177.73,15.41,West,
INV10832,2022-02-04 16:00:00,CUST1061,,Fee,47091.41,49509.52,27.73,118.27,,
INV12562,2022-04-17 18:00:00,CUST1002,Savings,,13900.57,61831.65,49.45,66.32,,
INV10256,2022-01-11 16:00:00,CUST1079,Investment,Withdrawal,28857.43,83176.67,49.94,152.5,West,2
INV10735,2022-01-31 15:00:00,CUST1013,Credit,Fee,44631.64,60058.18,390.4,257.86,West,5
INV12704,2022-04-23 16:00:00,CUST1020,Credit,Deposit,417.23,54695.86,421.22,39.38,South,3
INV11113,2022-02-16 09:00:00,CUST1034,Credit,Fee,19625.18,10734.11,434.59,205.7,West,4
INV11146,2022-02-17 18:00:00,CUST1096,Investment,Interest,735.61,11690.14,133.03,165.0,North,3
INV10375,2022-01-16 15:00:00,CUST1092,,,24104.49,31317.58,434.07,277.55,West,1
INV10227,2022-01-10 11:00:00,CUST1086,Investment,Withdrawal,245.57,83718.51,460.58,273.61,North,4
INV11031,2022-02-12 23:00:00,CUST1002,Investment,,2331.22,83205.62,229.66,24.82,South,3
INV12802,2022-04-27 18:00:00,CUST1059,Checking,Deposit,13811.54,87254.08,463.67,123.58,West,
INV12306,2022-04-07 02:00:00,CUST1081,,Fee,5651.78,67606.95,103.74,257.28,North,2
INV11488,2022-03-04 00:00:00,CUST1053,Investment,,20318.39,98798.73,338.2,81.53,North,5
INV11548,2022-03-06 12:00:00,CUST1046,Credit,Interest,1746.65,25164.15,195.82,245.0,East,1
INV12584,2022-04-18 16:00:00,CUST1035,Credit,Interest,1328.92,20651.91,488.99,150.28,West,1
INV12059,2022-03-27 19:00:00,CUST1040,Investment,Deposit,35242.73,86909.48,499.83,12.87,North,5
INV10018,2022-01-01 18:00:00,CUST1029,Investment,Withdrawal,7758.88,83886.58,85.37,137.52,,4
INV10261,2022-01-11 21:00:00,CUST1035,Savings,Withdrawal,18956.5,39038.55,169.59,130.99,North,5
INV12145,2022-03-31 09:00:00,CUST1043,Savings,Fee,11945.91,82810.64,20.1,263.15,North,1
INV10139,2022-01-06 19:00:00,CUST1090,Credit,Interest,5371.27,94963.72,4.79,188.73,North,3
INV11944,2022-03-23 00:00:00,CUST1026,Checking,,24261.74,38131.48,459.78,274.54,South,3
INV10531,2022-01-23 03:00:00,CUST1009,Checking,Interest,24010.59,75031.13,81.99,264.49,West,1
INV12076,2022-03-28 12:00:00,CUST1052,Savings,Fee,25466.03,67053.14,84.52,214.76,West,2
INV11979,2022-03-24 11:00:00,CUST1071,Investment,Fee,306.14,4589.05,244.4,201.15,East,
INV11255,2022-02-22 07:00:00,CUST1053,Savings,,4228.55,38999.75,372.79,160.09,North,5
INV12228,2022-04-03 20:00:00,CUST1097,Credit,Withdrawal,40508.17,75162.04,197.96,44.61,South,5
INV12507,2022-04-15 11:00:00,CUST1007,,,14576.31,10118.62,398.54,245.2,East,3
INV11217,2022-02-20 17:00:00,CUST1037,Credit,,48871.37,58503.74,477.42,179.55,North,3
INV10533,2022-01-23 05:00:00,CUST1057,Savings,Withdrawal,8464.55,83921.01,262.53,182.52,East,4
INV12634,2022-04-20 18:00:00,CUST1081,Checking,Withdrawal,20337.21,91623.3,96.05,294.46,,5
INV11116,2022-02-16 12:00:00,CUST1063,Investment,Withdrawal,40682.65,6081.48,106.75,295.64,North,4
INV11777,2022-03-16 01:00:00,CUST1005,Investment,,47057.37,79907.44,187.42,162.66,,5
INV12192,2022-04-02 08:00:00,CUST1056,Investment,Withdrawal,5588.0,22828.74,273.43,248.66,East,5
INV11730,2022-03-14 02:00:00,CUST1091,Investment,Withdrawal,13073.81,70565.1,294.69,154.02,North,4
INV11427,2022-03-01 11:00:00,CUST1098,Checking,Interest,1820.0,20525.09,495.12,298.4,North,
INV12841,2022-04-29 09:00:00,CUST1007,,Interest,13763.64,58165.51,491.83,179.3,North,5
INV12273,2022-04-05 17:00:00,CUST1067,Checking,Interest,25634.01,2008.02,408.91,210.09,East,2
INV12998,2022-05-05 22:00:00,CUST1036,,Interest,7348.61,9332.87,447.79,296.91,North,4
INV12836,2022-04-29 04:00:00,CUST1057,Investment,Withdrawal,16903.9,52583.34,148.45,270.49,East,5
INV12986,2022-05-05 10:00:00,CUST1094,Checking,Fee,25323.42,75230.73,296.39,285.92,,3
INV12648,2022-04-21 08:00:00,CUST1079,Savings,,2511.29,7874.56,21.45,185.12,North,2
INV11525,2022-03-05 13:00:00,CUST1000,Investment,Interest,16410.2,50251.06,131.61,234.87,West,1
INV11876,2022-03-20 04:00:00,CUST1005,,Deposit,36842.89,32156.05,479.66,91.41,North,2
INV11469,2022-03-03 05:00:00,CUST1056,Savings,Withdrawal,49549.4,32650.42,177.27,220.09,South,2
INV10856,2022-02-05 16:00:00,CUST1084,Savings,Interest,31119.61,46039.12,190.67,123.06,East,5
INV12622,2022-04-20 06:00:00,CUST1079,,Deposit,29515.66,69308.87,158.03,11.39,South,1
INV12238,2022-04-04 06:00:00,CUST1022,Investment,,38675.97,84452.11,460.8,152.32,,5
INV11801,2022-03-17 01:00:00,CUST1057,,Withdrawal,24174.77,80413.96,316.39,209.58,,2
INV12320,2022-04-07 16:00:00,CUST1070,Checking,Withdrawal,19594.67,29318.16,281.07,67.61,,
INV10248,2022-01-11 08:00:00,CUST1069,Credit,Withdrawal,43534.87,118.5,452.9,149.32,,5
INV11855,2022-03-19 07:00:00,CUST1021,Checking,Deposit,22204.97,52100.66,77.66,297.41,South,4
INV11934,2022-03-22 14:00:00,CUST1026,Investment,Withdrawal,32562.34,25289.01,409.43,43.39,,1
INV12772,2022-04-26 12:00:00,CUST1028,Credit,Deposit,21635.74,84016.85,478.4,266.8,West,
INV11518,2022-03-05 06:00:00,CUST1072,Investment,Interest,5560.64,55883.37,362.95,241.41,East,5
INV12756,2022-04-25 20:00:00,CUST1080,Credit,,6058.78,20273.62,431.57,182.52,North,3
INV11507,2022-03-04 19:00:00,CUST1021,Savings,Withdrawal,12467.7,49407.92,487.81,81.67,,5
INV11285,2022-02-23 13:00:00,CUST1090,Savings,,15181.78,91760.05,220.07,121.64,,3
INV10315,2022-01-14 03:00:00,CUST1024,Checking,Withdrawal,40441.56,50513.64,159.22,188.87,,5
INV10907,2022-02-07 19:00:00,CUST1003,Investment,,36478.55,57345.49,196.07,275.61,East,3
INV11901,2022-03-21 05:00:00,CUST1083,,Fee,37953.81,30769.32,379.9,57.48,,3
INV10849,2022-02-05 09:00:00,CUST1093,Credit,Withdrawal,19635.46,99723.0,185.81,215.35,West,4
INV10516,2022-01-22 12:00:00,CUST1089,Investment,,38234.53,58954.43,209.25,264.82,West,5
INV11416,2022-03-01 00:00:00,CUST1086,,Interest,28061.95,74267.81,497.59,177.33,West,4
INV10985,2022-02-11 01:00:00,CUST1016,Checking,Fee,5008.26,2334.42,334.89,228.29,West,2
INV10405,2022-01-17 21:00:00,CUST1032,Investment,Fee,38646.3,99038.38,113.85,231.67,North,2
INV12714,2022-04-24 02:00:00,CUST1039,Savings,Fee,13673.71,65214.83,372.32,86.44,South,1
INV10664,2022-01-28 16:00:00,CUST1039,,Deposit,34197.0,5057.5,445.25,20.66,North,2
INV12703,2022-04-23 15:00:00,CUST1098,Credit,Interest,41707.93,69084.8,480.87,116.33,West,3
INV10690,2022-01-29 18:00:00,CUST1090,Credit,Interest,25663.37,81797.79,258.18,13.46,South,1
INV10566,2022-01-24 14:00:00,CUST1094,Savings,Withdrawal,5237.1,45641.06,65.18,253.01,,3
INV12926,2022-05-02 22:00:00,CUST1051,Checking,Deposit,33399.54,27354.98,373.26,32.44,,1
INV12227,2022-04-03 19:00:00,CUST1042,Savings,Deposit,15726.11,26202.61,470.23,43.85,,4
INV12117,2022-03-30 05:00:00,CUST1048,,Deposit,423.18,99909.17,70.16,64.62,,
INV11199,2022-02-19 23:00:00,CUST1004,Checking,Deposit,30455.36,62034.63,447.79,152.16,North,1
INV12612,2022-04-19 20:00:00,CUST1037,Investment,Deposit,8920.72,70091.32,49.83,149.18,North,2
INV10143,2022-01-06 23:00:00,CUST1046,Investment,,31461.05,15533.87,188.94,114.19,North,1
INV12568,2022-04-18 00:00:00,CUST1083,Checking,Fee,46740.6,98575.9,397.36,267.23,,1
INV11102,2022-02-15 22:00:00,CUST1048,Investment,Interest,32667.94,72252.63,159.04,147.8,East,
INV10542,2022-01-23 14:00:00,CUST1091,Checking,,49151.17,18508.08,114.92,31.91,,5
INV11314,2022-02-24 18:00:00,CUST1060,Credit,Interest,2983.41,48980.09,166.17,41.39,West,3
INV10954,2022-02-09 18:00:00,CUST1007,Investment,,38246.29,46231.64,144.49,107.57,,2
INV12297,2022-04-06 17:00:00,CUST1076,,,32975.69,22553.94,193.74,150.23,East,1
INV11262,2022-02-22 14:00:00,CUST1039,Savings,Deposit,928.4,31764.67,419.42,212.93,,
INV12991,2022-05-05 15:00:00,CUST1003,,,47082.33,47684.98,70.42,68.42,North,1
INV12496,2022-04-15 00:00:00,CUST1018,Investment,Fee,39811.34,62171.87,253.68,195.25,West,
INV10938,2022-02-09 02:00:00,CUST1089,Savings,Deposit,40597.34,49722.71,372.32,285.98,,5
INV10919,2022-02-08 07:00:00,CUST1050,Checking,Withdrawal,44140.26,84772.15,404.94,57.67,East,1
INV10765,2022-02-01 21:00:00,CUST1063,Credit,,2720.05,74799.26,137.19,272.87,South,2
INV12292,2022-04-06 12:00:00,CUST1040,Savings,Fee,8088.28,52632.38,452.51,205.55,East,1
INV10947,2022-02-09 11:00:00,CUST1062,Investment,Fee,14957.64,51296.22,126.5,63.48,,2
INV10808,2022-02-03 16:00:00,CUST1054,Credit,,46555.2,12743.56,171.91,299.65,North,2
INV12764,2022-04-26 04:00:00,CUST1025,,Interest,34441.49,79565.95,176.04,24.82,,1
INV12751,2022-04-25 15:00:00,CUST1052,Investment,,36081.61,34935.11,413.86,158.52,West,1
INV12716,2022-04-24 04:00:00,CUST1051,Savings,Withdrawal,17718.76,6395.38,460.38,191.97,East,
INV12040,2022-03-27 00:00:00,CUST1040,Investment,Withdrawal,10676.02,86777.64,98.85,101.9,East,2
INV11932,2022-03-22 12:00:00,CUST1014,Credit,Interest,29433.42,67868.17,430.24,33.66,South,4
INV12438,2022-04-12 14:00:00,CUST1023,Investment,Interest,32046.3,80345.58,112.87,99.3,North,
INV11052,2022-02-13 20:00:00,CUST1007,,Fee,42021.61,94836.11,290.21,39.1,West,4
INV10809,2022-02-03 17:00:00,CUST1005,Checking,Deposit,39471.07,82681.52,493.24,154.17,East,4
INV11308,2022-02-24 12:00:00,CUST1083,Credit,Deposit,22726.57,70650.68,79.65,91.08,,5
